input_id,source_id,"coordinates(rows,col)"
masks_tif/2_9728-9216_a.tif,dataset/data_512/masks/masks_tif/2_9728-9216_a.tif,"9216-9728,9728-10240"
masks_tif/2_9728-9728_a.tif,dataset/data_512/masks/masks_tif/2_9728-9728_a.tif,"9728-10240,9728-10240"
masks_tif/2_9728-10240_a.tif,dataset/data_512/masks/masks_tif/2_9728-10240_a.tif,"10240-10752,9728-10240"
masks_tif/2_10240-0_a.tif,dataset/data_512/masks/masks_tif/2_10240-0_a.tif,"0-512,10240-10752"
masks_tif/2_10240-512_a.tif,dataset/data_512/masks/masks_tif/2_10240-512_a.tif,"512-1024,10240-10752"
masks_tif/2_10240-1024_a.tif,dataset/data_512/masks/masks_tif/2_10240-1024_a.tif,"1024-1536,10240-10752"
masks_tif/2_10240-1536_a.tif,dataset/data_512/masks/masks_tif/2_10240-1536_a.tif,"1536-2048,10240-10752"
masks_tif/2_10240-2048_a.tif,dataset/data_512/masks/masks_tif/2_10240-2048_a.tif,"2048-2560,10240-10752"
masks_tif/2_10240-2560_a.tif,dataset/data_512/masks/masks_tif/2_10240-2560_a.tif,"2560-3072,10240-10752"
masks_tif/2_10240-3072_a.tif,dataset/data_512/masks/masks_tif/2_10240-3072_a.tif,"3072-3584,10240-10752"
masks_tif/2_10240-3584_a.tif,dataset/data_512/masks/masks_tif/2_10240-3584_a.tif,"3584-4096,10240-10752"
masks_tif/2_10240-4096_a.tif,dataset/data_512/masks/masks_tif/2_10240-4096_a.tif,"4096-4608,10240-10752"
masks_tif/2_10240-4608_a.tif,dataset/data_512/masks/masks_tif/2_10240-4608_a.tif,"4608-5120,10240-10752"
masks_tif/2_10240-5120_a.tif,dataset/data_512/masks/masks_tif/2_10240-5120_a.tif,"5120-5632,10240-10752"
masks_tif/2_10240-5632_a.tif,dataset/data_512/masks/masks_tif/2_10240-5632_a.tif,"5632-6144,10240-10752"
masks_tif/2_10240-6144_a.tif,dataset/data_512/masks/masks_tif/2_10240-6144_a.tif,"6144-6656,10240-10752"
masks_tif/2_10240-6656_a.tif,dataset/data_512/masks/masks_tif/2_10240-6656_a.tif,"6656-7168,10240-10752"
masks_tif/2_10240-7168_a.tif,dataset/data_512/masks/masks_tif/2_10240-7168_a.tif,"7168-7680,10240-10752"
masks_tif/2_10240-7680_a.tif,dataset/data_512/masks/masks_tif/2_10240-7680_a.tif,"7680-8192,10240-10752"
masks_tif/2_10240-8192_a.tif,dataset/data_512/masks/masks_tif/2_10240-8192_a.tif,"8192-8704,10240-10752"
masks_tif/2_10240-8704_a.tif,dataset/data_512/masks/masks_tif/2_10240-8704_a.tif,"8704-9216,10240-10752"
masks_tif/2_10240-9216_a.tif,dataset/data_512/masks/masks_tif/2_10240-9216_a.tif,"9216-9728,10240-10752"
masks_tif/2_10240-9728_a.tif,dataset/data_512/masks/masks_tif/2_10240-9728_a.tif,"9728-10240,10240-10752"
masks_tif/2_10240-10240_a.tif,dataset/data_512/masks/masks_tif/2_10240-10240_a.tif,"10240-10752,10240-10752"
masks_tif/2_10752-0_a.tif,dataset/data_512/masks/masks_tif/2_10752-0_a.tif,"0-512,10752-11264"
masks_tif/2_10752-512_a.tif,dataset/data_512/masks/masks_tif/2_10752-512_a.tif,"512-1024,10752-11264"
masks_tif/2_10752-1024_a.tif,dataset/data_512/masks/masks_tif/2_10752-1024_a.tif,"1024-1536,10752-11264"
masks_tif/2_10752-1536_a.tif,dataset/data_512/masks/masks_tif/2_10752-1536_a.tif,"1536-2048,10752-11264"
masks_tif/2_10752-2048_a.tif,dataset/data_512/masks/masks_tif/2_10752-2048_a.tif,"2048-2560,10752-11264"
masks_tif/2_10752-2560_a.tif,dataset/data_512/masks/masks_tif/2_10752-2560_a.tif,"2560-3072,10752-11264"
masks_tif/2_10752-3072_a.tif,dataset/data_512/masks/masks_tif/2_10752-3072_a.tif,"3072-3584,10752-11264"
masks_tif/2_10752-3584_a.tif,dataset/data_512/masks/masks_tif/2_10752-3584_a.tif,"3584-4096,10752-11264"
masks_tif/2_10752-4096_a.tif,dataset/data_512/masks/masks_tif/2_10752-4096_a.tif,"4096-4608,10752-11264"
masks_tif/2_10752-4608_a.tif,dataset/data_512/masks/masks_tif/2_10752-4608_a.tif,"4608-5120,10752-11264"
masks_tif/2_10752-5120_a.tif,dataset/data_512/masks/masks_tif/2_10752-5120_a.tif,"5120-5632,10752-11264"
masks_tif/2_10752-5632_a.tif,dataset/data_512/masks/masks_tif/2_10752-5632_a.tif,"5632-6144,10752-11264"
masks_tif/2_10752-6144_a.tif,dataset/data_512/masks/masks_tif/2_10752-6144_a.tif,"6144-6656,10752-11264"
masks_tif/2_10752-6656_a.tif,dataset/data_512/masks/masks_tif/2_10752-6656_a.tif,"6656-7168,10752-11264"
masks_tif/2_10752-7168_a.tif,dataset/data_512/masks/masks_tif/2_10752-7168_a.tif,"7168-7680,10752-11264"
masks_tif/2_10752-7680_a.tif,dataset/data_512/masks/masks_tif/2_10752-7680_a.tif,"7680-8192,10752-11264"
masks_tif/2_10752-8192_a.tif,dataset/data_512/masks/masks_tif/2_10752-8192_a.tif,"8192-8704,10752-11264"
masks_tif/2_10752-8704_a.tif,dataset/data_512/masks/masks_tif/2_10752-8704_a.tif,"8704-9216,10752-11264"
masks_tif/2_10752-9216_a.tif,dataset/data_512/masks/masks_tif/2_10752-9216_a.tif,"9216-9728,10752-11264"
masks_tif/2_10752-9728_a.tif,dataset/data_512/masks/masks_tif/2_10752-9728_a.tif,"9728-10240,10752-11264"
masks_tif/2_10752-10240_a.tif,dataset/data_512/masks/masks_tif/2_10752-10240_a.tif,"10240-10752,10752-11264"
masks_tif/2_11264-0_a.tif,dataset/data_512/masks/masks_tif/2_11264-0_a.tif,"0-512,11264-11776"
masks_tif/2_11264-512_a.tif,dataset/data_512/masks/masks_tif/2_11264-512_a.tif,"512-1024,11264-11776"
masks_tif/2_11264-1024_a.tif,dataset/data_512/masks/masks_tif/2_11264-1024_a.tif,"1024-1536,11264-11776"
masks_tif/2_11264-1536_a.tif,dataset/data_512/masks/masks_tif/2_11264-1536_a.tif,"1536-2048,11264-11776"
masks_tif/2_11264-2048_a.tif,dataset/data_512/masks/masks_tif/2_11264-2048_a.tif,"2048-2560,11264-11776"
masks_tif/2_11264-2560_a.tif,dataset/data_512/masks/masks_tif/2_11264-2560_a.tif,"2560-3072,11264-11776"
masks_tif/2_11264-3072_a.tif,dataset/data_512/masks/masks_tif/2_11264-3072_a.tif,"3072-3584,11264-11776"
masks_tif/2_11264-3584_a.tif,dataset/data_512/masks/masks_tif/2_11264-3584_a.tif,"3584-4096,11264-11776"
masks_tif/2_11264-4096_a.tif,dataset/data_512/masks/masks_tif/2_11264-4096_a.tif,"4096-4608,11264-11776"
masks_tif/2_11264-4608_a.tif,dataset/data_512/masks/masks_tif/2_11264-4608_a.tif,"4608-5120,11264-11776"
masks_tif/2_11264-5120_a.tif,dataset/data_512/masks/masks_tif/2_11264-5120_a.tif,"5120-5632,11264-11776"
masks_tif/2_11264-5632_a.tif,dataset/data_512/masks/masks_tif/2_11264-5632_a.tif,"5632-6144,11264-11776"
masks_tif/2_11264-6144_a.tif,dataset/data_512/masks/masks_tif/2_11264-6144_a.tif,"6144-6656,11264-11776"
masks_tif/2_11264-6656_a.tif,dataset/data_512/masks/masks_tif/2_11264-6656_a.tif,"6656-7168,11264-11776"
masks_tif/2_11264-7168_a.tif,dataset/data_512/masks/masks_tif/2_11264-7168_a.tif,"7168-7680,11264-11776"
masks_tif/2_11264-7680_a.tif,dataset/data_512/masks/masks_tif/2_11264-7680_a.tif,"7680-8192,11264-11776"
masks_tif/2_11264-8192_a.tif,dataset/data_512/masks/masks_tif/2_11264-8192_a.tif,"8192-8704,11264-11776"
masks_tif/2_11264-8704_a.tif,dataset/data_512/masks/masks_tif/2_11264-8704_a.tif,"8704-9216,11264-11776"
masks_tif/2_11264-9216_a.tif,dataset/data_512/masks/masks_tif/2_11264-9216_a.tif,"9216-9728,11264-11776"
masks_tif/2_11264-9728_a.tif,dataset/data_512/masks/masks_tif/2_11264-9728_a.tif,"9728-10240,11264-11776"
masks_tif/2_11264-10240_a.tif,dataset/data_512/masks/masks_tif/2_11264-10240_a.tif,"10240-10752,11264-11776"
masks_tif/2_11776-0_a.tif,dataset/data_512/masks/masks_tif/2_11776-0_a.tif,"0-512,11776-12288"
masks_tif/2_11776-512_a.tif,dataset/data_512/masks/masks_tif/2_11776-512_a.tif,"512-1024,11776-12288"
masks_tif/2_11776-1024_a.tif,dataset/data_512/masks/masks_tif/2_11776-1024_a.tif,"1024-1536,11776-12288"
masks_tif/2_11776-1536_a.tif,dataset/data_512/masks/masks_tif/2_11776-1536_a.tif,"1536-2048,11776-12288"
masks_tif/2_11776-2048_a.tif,dataset/data_512/masks/masks_tif/2_11776-2048_a.tif,"2048-2560,11776-12288"
masks_tif/2_11776-2560_a.tif,dataset/data_512/masks/masks_tif/2_11776-2560_a.tif,"2560-3072,11776-12288"
masks_tif/2_11776-3072_a.tif,dataset/data_512/masks/masks_tif/2_11776-3072_a.tif,"3072-3584,11776-12288"
masks_tif/2_11776-3584_a.tif,dataset/data_512/masks/masks_tif/2_11776-3584_a.tif,"3584-4096,11776-12288"
masks_tif/2_11776-4096_a.tif,dataset/data_512/masks/masks_tif/2_11776-4096_a.tif,"4096-4608,11776-12288"
masks_tif/2_11776-4608_a.tif,dataset/data_512/masks/masks_tif/2_11776-4608_a.tif,"4608-5120,11776-12288"
masks_tif/2_11776-5120_a.tif,dataset/data_512/masks/masks_tif/2_11776-5120_a.tif,"5120-5632,11776-12288"
masks_tif/2_11776-5632_a.tif,dataset/data_512/masks/masks_tif/2_11776-5632_a.tif,"5632-6144,11776-12288"
masks_tif/2_11776-6144_a.tif,dataset/data_512/masks/masks_tif/2_11776-6144_a.tif,"6144-6656,11776-12288"
masks_tif/2_11776-6656_a.tif,dataset/data_512/masks/masks_tif/2_11776-6656_a.tif,"6656-7168,11776-12288"
masks_tif/2_11776-7168_a.tif,dataset/data_512/masks/masks_tif/2_11776-7168_a.tif,"7168-7680,11776-12288"
masks_tif/2_11776-7680_a.tif,dataset/data_512/masks/masks_tif/2_11776-7680_a.tif,"7680-8192,11776-12288"
masks_tif/2_11776-8192_a.tif,dataset/data_512/masks/masks_tif/2_11776-8192_a.tif,"8192-8704,11776-12288"
masks_tif/2_11776-8704_a.tif,dataset/data_512/masks/masks_tif/2_11776-8704_a.tif,"8704-9216,11776-12288"
masks_tif/2_11776-9216_a.tif,dataset/data_512/masks/masks_tif/2_11776-9216_a.tif,"9216-9728,11776-12288"
masks_tif/2_11776-9728_a.tif,dataset/data_512/masks/masks_tif/2_11776-9728_a.tif,"9728-10240,11776-12288"
masks_tif/2_11776-10240_a.tif,dataset/data_512/masks/masks_tif/2_11776-10240_a.tif,"10240-10752,11776-12288"
masks_tif/2_12288-0_a.tif,dataset/data_512/masks/masks_tif/2_12288-0_a.tif,"0-512,12288-12800"
masks_tif/2_12288-512_a.tif,dataset/data_512/masks/masks_tif/2_12288-512_a.tif,"512-1024,12288-12800"
masks_tif/2_12288-1024_a.tif,dataset/data_512/masks/masks_tif/2_12288-1024_a.tif,"1024-1536,12288-12800"
masks_tif/2_12288-1536_a.tif,dataset/data_512/masks/masks_tif/2_12288-1536_a.tif,"1536-2048,12288-12800"
masks_tif/2_12288-2048_a.tif,dataset/data_512/masks/masks_tif/2_12288-2048_a.tif,"2048-2560,12288-12800"
masks_tif/2_12288-2560_a.tif,dataset/data_512/masks/masks_tif/2_12288-2560_a.tif,"2560-3072,12288-12800"
masks_tif/2_12288-3072_a.tif,dataset/data_512/masks/masks_tif/2_12288-3072_a.tif,"3072-3584,12288-12800"
masks_tif/2_12288-3584_a.tif,dataset/data_512/masks/masks_tif/2_12288-3584_a.tif,"3584-4096,12288-12800"
masks_tif/2_12288-4096_a.tif,dataset/data_512/masks/masks_tif/2_12288-4096_a.tif,"4096-4608,12288-12800"
masks_tif/2_12288-4608_a.tif,dataset/data_512/masks/masks_tif/2_12288-4608_a.tif,"4608-5120,12288-12800"
masks_tif/2_12288-5120_a.tif,dataset/data_512/masks/masks_tif/2_12288-5120_a.tif,"5120-5632,12288-12800"
masks_tif/2_12288-5632_a.tif,dataset/data_512/masks/masks_tif/2_12288-5632_a.tif,"5632-6144,12288-12800"
masks_tif/2_12288-6144_a.tif,dataset/data_512/masks/masks_tif/2_12288-6144_a.tif,"6144-6656,12288-12800"
masks_tif/2_12288-6656_a.tif,dataset/data_512/masks/masks_tif/2_12288-6656_a.tif,"6656-7168,12288-12800"
masks_tif/2_12288-7168_a.tif,dataset/data_512/masks/masks_tif/2_12288-7168_a.tif,"7168-7680,12288-12800"
masks_tif/2_12288-7680_a.tif,dataset/data_512/masks/masks_tif/2_12288-7680_a.tif,"7680-8192,12288-12800"
masks_tif/2_12288-8192_a.tif,dataset/data_512/masks/masks_tif/2_12288-8192_a.tif,"8192-8704,12288-12800"
masks_tif/2_12288-8704_a.tif,dataset/data_512/masks/masks_tif/2_12288-8704_a.tif,"8704-9216,12288-12800"
masks_tif/2_12288-9216_a.tif,dataset/data_512/masks/masks_tif/2_12288-9216_a.tif,"9216-9728,12288-12800"
masks_tif/2_12288-9728_a.tif,dataset/data_512/masks/masks_tif/2_12288-9728_a.tif,"9728-10240,12288-12800"
masks_tif/2_12288-10240_a.tif,dataset/data_512/masks/masks_tif/2_12288-10240_a.tif,"10240-10752,12288-12800"
masks_tif/2_12800-0_a.tif,dataset/data_512/masks/masks_tif/2_12800-0_a.tif,"0-512,12800-13312"
masks_tif/2_12800-512_a.tif,dataset/data_512/masks/masks_tif/2_12800-512_a.tif,"512-1024,12800-13312"
masks_tif/2_12800-1024_a.tif,dataset/data_512/masks/masks_tif/2_12800-1024_a.tif,"1024-1536,12800-13312"
masks_tif/2_12800-1536_a.tif,dataset/data_512/masks/masks_tif/2_12800-1536_a.tif,"1536-2048,12800-13312"
masks_tif/2_12800-2048_a.tif,dataset/data_512/masks/masks_tif/2_12800-2048_a.tif,"2048-2560,12800-13312"
masks_tif/2_12800-2560_a.tif,dataset/data_512/masks/masks_tif/2_12800-2560_a.tif,"2560-3072,12800-13312"
masks_tif/2_12800-3072_a.tif,dataset/data_512/masks/masks_tif/2_12800-3072_a.tif,"3072-3584,12800-13312"
masks_tif/2_12800-3584_a.tif,dataset/data_512/masks/masks_tif/2_12800-3584_a.tif,"3584-4096,12800-13312"
masks_tif/2_12800-4096_a.tif,dataset/data_512/masks/masks_tif/2_12800-4096_a.tif,"4096-4608,12800-13312"
masks_tif/2_12800-4608_a.tif,dataset/data_512/masks/masks_tif/2_12800-4608_a.tif,"4608-5120,12800-13312"
masks_tif/2_12800-5120_a.tif,dataset/data_512/masks/masks_tif/2_12800-5120_a.tif,"5120-5632,12800-13312"
masks_tif/2_12800-5632_a.tif,dataset/data_512/masks/masks_tif/2_12800-5632_a.tif,"5632-6144,12800-13312"
masks_tif/2_12800-6144_a.tif,dataset/data_512/masks/masks_tif/2_12800-6144_a.tif,"6144-6656,12800-13312"
masks_tif/2_12800-6656_a.tif,dataset/data_512/masks/masks_tif/2_12800-6656_a.tif,"6656-7168,12800-13312"
masks_tif/2_12800-7168_a.tif,dataset/data_512/masks/masks_tif/2_12800-7168_a.tif,"7168-7680,12800-13312"
masks_tif/2_12800-7680_a.tif,dataset/data_512/masks/masks_tif/2_12800-7680_a.tif,"7680-8192,12800-13312"
masks_tif/2_12800-8192_a.tif,dataset/data_512/masks/masks_tif/2_12800-8192_a.tif,"8192-8704,12800-13312"
masks_tif/2_12800-8704_a.tif,dataset/data_512/masks/masks_tif/2_12800-8704_a.tif,"8704-9216,12800-13312"
masks_tif/2_12800-9216_a.tif,dataset/data_512/masks/masks_tif/2_12800-9216_a.tif,"9216-9728,12800-13312"
masks_tif/2_12800-9728_a.tif,dataset/data_512/masks/masks_tif/2_12800-9728_a.tif,"9728-10240,12800-13312"
masks_tif/2_12800-10240_a.tif,dataset/data_512/masks/masks_tif/2_12800-10240_a.tif,"10240-10752,12800-13312"
masks_tif/3_0-0_a.tif,dataset/data_512/masks/masks_tif/3_0-0_a.tif,"0-512,0-512"
masks_tif/3_0-512_a.tif,dataset/data_512/masks/masks_tif/3_0-512_a.tif,"512-1024,0-512"
masks_tif/3_0-1024_a.tif,dataset/data_512/masks/masks_tif/3_0-1024_a.tif,"1024-1536,0-512"
masks_tif/3_0-1536_a.tif,dataset/data_512/masks/masks_tif/3_0-1536_a.tif,"1536-2048,0-512"
masks_tif/3_0-2048_a.tif,dataset/data_512/masks/masks_tif/3_0-2048_a.tif,"2048-2560,0-512"
masks_tif/3_0-2560_a.tif,dataset/data_512/masks/masks_tif/3_0-2560_a.tif,"2560-3072,0-512"
masks_tif/3_0-3072_a.tif,dataset/data_512/masks/masks_tif/3_0-3072_a.tif,"3072-3584,0-512"
masks_tif/3_0-3584_a.tif,dataset/data_512/masks/masks_tif/3_0-3584_a.tif,"3584-4096,0-512"
masks_tif/3_0-4096_a.tif,dataset/data_512/masks/masks_tif/3_0-4096_a.tif,"4096-4608,0-512"
masks_tif/3_0-4608_a.tif,dataset/data_512/masks/masks_tif/3_0-4608_a.tif,"4608-5120,0-512"
masks_tif/3_0-5120_a.tif,dataset/data_512/masks/masks_tif/3_0-5120_a.tif,"5120-5632,0-512"
masks_tif/3_512-0_a.tif,dataset/data_512/masks/masks_tif/3_512-0_a.tif,"0-512,512-1024"
masks_tif/3_512-512_a.tif,dataset/data_512/masks/masks_tif/3_512-512_a.tif,"512-1024,512-1024"
masks_tif/3_512-1024_a.tif,dataset/data_512/masks/masks_tif/3_512-1024_a.tif,"1024-1536,512-1024"
masks_tif/3_512-1536_a.tif,dataset/data_512/masks/masks_tif/3_512-1536_a.tif,"1536-2048,512-1024"
masks_tif/3_512-2048_a.tif,dataset/data_512/masks/masks_tif/3_512-2048_a.tif,"2048-2560,512-1024"
masks_tif/3_512-2560_a.tif,dataset/data_512/masks/masks_tif/3_512-2560_a.tif,"2560-3072,512-1024"
masks_tif/3_512-3072_a.tif,dataset/data_512/masks/masks_tif/3_512-3072_a.tif,"3072-3584,512-1024"
masks_tif/3_512-3584_a.tif,dataset/data_512/masks/masks_tif/3_512-3584_a.tif,"3584-4096,512-1024"
masks_tif/3_512-4096_a.tif,dataset/data_512/masks/masks_tif/3_512-4096_a.tif,"4096-4608,512-1024"
masks_tif/3_512-4608_a.tif,dataset/data_512/masks/masks_tif/3_512-4608_a.tif,"4608-5120,512-1024"
masks_tif/3_512-5120_a.tif,dataset/data_512/masks/masks_tif/3_512-5120_a.tif,"5120-5632,512-1024"
masks_tif/3_1024-0_a.tif,dataset/data_512/masks/masks_tif/3_1024-0_a.tif,"0-512,1024-1536"
masks_tif/3_1024-512_a.tif,dataset/data_512/masks/masks_tif/3_1024-512_a.tif,"512-1024,1024-1536"
masks_tif/3_1024-1024_a.tif,dataset/data_512/masks/masks_tif/3_1024-1024_a.tif,"1024-1536,1024-1536"
masks_tif/3_1024-1536_a.tif,dataset/data_512/masks/masks_tif/3_1024-1536_a.tif,"1536-2048,1024-1536"
masks_tif/3_1024-2048_a.tif,dataset/data_512/masks/masks_tif/3_1024-2048_a.tif,"2048-2560,1024-1536"
masks_tif/3_1024-2560_a.tif,dataset/data_512/masks/masks_tif/3_1024-2560_a.tif,"2560-3072,1024-1536"
masks_tif/3_1024-3072_a.tif,dataset/data_512/masks/masks_tif/3_1024-3072_a.tif,"3072-3584,1024-1536"
masks_tif/3_1024-3584_a.tif,dataset/data_512/masks/masks_tif/3_1024-3584_a.tif,"3584-4096,1024-1536"
masks_tif/3_1024-4096_a.tif,dataset/data_512/masks/masks_tif/3_1024-4096_a.tif,"4096-4608,1024-1536"
masks_tif/3_1024-4608_a.tif,dataset/data_512/masks/masks_tif/3_1024-4608_a.tif,"4608-5120,1024-1536"
masks_tif/3_1024-5120_a.tif,dataset/data_512/masks/masks_tif/3_1024-5120_a.tif,"5120-5632,1024-1536"
masks_tif/3_1536-0_a.tif,dataset/data_512/masks/masks_tif/3_1536-0_a.tif,"0-512,1536-2048"
masks_tif/3_1536-512_a.tif,dataset/data_512/masks/masks_tif/3_1536-512_a.tif,"512-1024,1536-2048"
masks_tif/3_1536-1024_a.tif,dataset/data_512/masks/masks_tif/3_1536-1024_a.tif,"1024-1536,1536-2048"
masks_tif/3_1536-1536_a.tif,dataset/data_512/masks/masks_tif/3_1536-1536_a.tif,"1536-2048,1536-2048"
masks_tif/3_1536-2048_a.tif,dataset/data_512/masks/masks_tif/3_1536-2048_a.tif,"2048-2560,1536-2048"
masks_tif/3_1536-2560_a.tif,dataset/data_512/masks/masks_tif/3_1536-2560_a.tif,"2560-3072,1536-2048"
masks_tif/3_1536-3072_a.tif,dataset/data_512/masks/masks_tif/3_1536-3072_a.tif,"3072-3584,1536-2048"
masks_tif/3_1536-3584_a.tif,dataset/data_512/masks/masks_tif/3_1536-3584_a.tif,"3584-4096,1536-2048"
masks_tif/3_1536-4096_a.tif,dataset/data_512/masks/masks_tif/3_1536-4096_a.tif,"4096-4608,1536-2048"
masks_tif/3_1536-4608_a.tif,dataset/data_512/masks/masks_tif/3_1536-4608_a.tif,"4608-5120,1536-2048"
masks_tif/3_1536-5120_a.tif,dataset/data_512/masks/masks_tif/3_1536-5120_a.tif,"5120-5632,1536-2048"
masks_tif/3_2048-0_a.tif,dataset/data_512/masks/masks_tif/3_2048-0_a.tif,"0-512,2048-2560"
masks_tif/3_2048-512_a.tif,dataset/data_512/masks/masks_tif/3_2048-512_a.tif,"512-1024,2048-2560"
masks_tif/3_2048-1024_a.tif,dataset/data_512/masks/masks_tif/3_2048-1024_a.tif,"1024-1536,2048-2560"
masks_tif/3_2048-1536_a.tif,dataset/data_512/masks/masks_tif/3_2048-1536_a.tif,"1536-2048,2048-2560"
masks_tif/3_2048-2048_a.tif,dataset/data_512/masks/masks_tif/3_2048-2048_a.tif,"2048-2560,2048-2560"
masks_tif/3_2048-2560_a.tif,dataset/data_512/masks/masks_tif/3_2048-2560_a.tif,"2560-3072,2048-2560"
masks_tif/3_2048-3072_a.tif,dataset/data_512/masks/masks_tif/3_2048-3072_a.tif,"3072-3584,2048-2560"
masks_tif/3_2048-3584_a.tif,dataset/data_512/masks/masks_tif/3_2048-3584_a.tif,"3584-4096,2048-2560"
masks_tif/3_2048-4096_a.tif,dataset/data_512/masks/masks_tif/3_2048-4096_a.tif,"4096-4608,2048-2560"
masks_tif/3_2048-4608_a.tif,dataset/data_512/masks/masks_tif/3_2048-4608_a.tif,"4608-5120,2048-2560"
masks_tif/3_2048-5120_a.tif,dataset/data_512/masks/masks_tif/3_2048-5120_a.tif,"5120-5632,2048-2560"
masks_tif/3_2560-0_a.tif,dataset/data_512/masks/masks_tif/3_2560-0_a.tif,"0-512,2560-3072"
masks_tif/3_2560-512_a.tif,dataset/data_512/masks/masks_tif/3_2560-512_a.tif,"512-1024,2560-3072"
masks_tif/3_2560-1024_a.tif,dataset/data_512/masks/masks_tif/3_2560-1024_a.tif,"1024-1536,2560-3072"
masks_tif/3_2560-1536_a.tif,dataset/data_512/masks/masks_tif/3_2560-1536_a.tif,"1536-2048,2560-3072"
masks_tif/3_2560-2048_a.tif,dataset/data_512/masks/masks_tif/3_2560-2048_a.tif,"2048-2560,2560-3072"
masks_tif/3_2560-2560_a.tif,dataset/data_512/masks/masks_tif/3_2560-2560_a.tif,"2560-3072,2560-3072"
masks_tif/3_2560-3072_a.tif,dataset/data_512/masks/masks_tif/3_2560-3072_a.tif,"3072-3584,2560-3072"
masks_tif/3_2560-3584_a.tif,dataset/data_512/masks/masks_tif/3_2560-3584_a.tif,"3584-4096,2560-3072"
masks_tif/3_2560-4096_a.tif,dataset/data_512/masks/masks_tif/3_2560-4096_a.tif,"4096-4608,2560-3072"
masks_tif/3_2560-4608_a.tif,dataset/data_512/masks/masks_tif/3_2560-4608_a.tif,"4608-5120,2560-3072"
masks_tif/3_2560-5120_a.tif,dataset/data_512/masks/masks_tif/3_2560-5120_a.tif,"5120-5632,2560-3072"
masks_tif/3_3072-0_a.tif,dataset/data_512/masks/masks_tif/3_3072-0_a.tif,"0-512,3072-3584"
masks_tif/3_3072-512_a.tif,dataset/data_512/masks/masks_tif/3_3072-512_a.tif,"512-1024,3072-3584"
masks_tif/3_3072-1024_a.tif,dataset/data_512/masks/masks_tif/3_3072-1024_a.tif,"1024-1536,3072-3584"
masks_tif/3_3072-1536_a.tif,dataset/data_512/masks/masks_tif/3_3072-1536_a.tif,"1536-2048,3072-3584"
masks_tif/3_3072-2048_a.tif,dataset/data_512/masks/masks_tif/3_3072-2048_a.tif,"2048-2560,3072-3584"
masks_tif/3_3072-2560_a.tif,dataset/data_512/masks/masks_tif/3_3072-2560_a.tif,"2560-3072,3072-3584"
masks_tif/3_3072-3072_a.tif,dataset/data_512/masks/masks_tif/3_3072-3072_a.tif,"3072-3584,3072-3584"
masks_tif/3_3072-3584_a.tif,dataset/data_512/masks/masks_tif/3_3072-3584_a.tif,"3584-4096,3072-3584"
masks_tif/3_3072-4096_a.tif,dataset/data_512/masks/masks_tif/3_3072-4096_a.tif,"4096-4608,3072-3584"
masks_tif/3_3072-4608_a.tif,dataset/data_512/masks/masks_tif/3_3072-4608_a.tif,"4608-5120,3072-3584"
masks_tif/3_3072-5120_a.tif,dataset/data_512/masks/masks_tif/3_3072-5120_a.tif,"5120-5632,3072-3584"
masks_tif/3_3584-0_a.tif,dataset/data_512/masks/masks_tif/3_3584-0_a.tif,"0-512,3584-4096"
masks_tif/3_3584-512_a.tif,dataset/data_512/masks/masks_tif/3_3584-512_a.tif,"512-1024,3584-4096"
masks_tif/3_3584-1024_a.tif,dataset/data_512/masks/masks_tif/3_3584-1024_a.tif,"1024-1536,3584-4096"
masks_tif/3_3584-1536_a.tif,dataset/data_512/masks/masks_tif/3_3584-1536_a.tif,"1536-2048,3584-4096"
masks_tif/3_3584-2048_a.tif,dataset/data_512/masks/masks_tif/3_3584-2048_a.tif,"2048-2560,3584-4096"
masks_tif/3_3584-2560_a.tif,dataset/data_512/masks/masks_tif/3_3584-2560_a.tif,"2560-3072,3584-4096"
masks_tif/3_3584-3072_a.tif,dataset/data_512/masks/masks_tif/3_3584-3072_a.tif,"3072-3584,3584-4096"
masks_tif/3_3584-3584_a.tif,dataset/data_512/masks/masks_tif/3_3584-3584_a.tif,"3584-4096,3584-4096"
masks_tif/3_3584-4096_a.tif,dataset/data_512/masks/masks_tif/3_3584-4096_a.tif,"4096-4608,3584-4096"
masks_tif/3_3584-4608_a.tif,dataset/data_512/masks/masks_tif/3_3584-4608_a.tif,"4608-5120,3584-4096"
masks_tif/3_3584-5120_a.tif,dataset/data_512/masks/masks_tif/3_3584-5120_a.tif,"5120-5632,3584-4096"
masks_tif/3_4096-0_a.tif,dataset/data_512/masks/masks_tif/3_4096-0_a.tif,"0-512,4096-4608"
masks_tif/3_4096-512_a.tif,dataset/data_512/masks/masks_tif/3_4096-512_a.tif,"512-1024,4096-4608"
masks_tif/3_4096-1024_a.tif,dataset/data_512/masks/masks_tif/3_4096-1024_a.tif,"1024-1536,4096-4608"
masks_tif/3_4096-1536_a.tif,dataset/data_512/masks/masks_tif/3_4096-1536_a.tif,"1536-2048,4096-4608"
masks_tif/3_4096-2048_a.tif,dataset/data_512/masks/masks_tif/3_4096-2048_a.tif,"2048-2560,4096-4608"
masks_tif/3_4096-2560_a.tif,dataset/data_512/masks/masks_tif/3_4096-2560_a.tif,"2560-3072,4096-4608"
masks_tif/3_4096-3072_a.tif,dataset/data_512/masks/masks_tif/3_4096-3072_a.tif,"3072-3584,4096-4608"
